employee_id,posting_id,last_process
a00003788,"",""
a00003782,51689512,서류
a00003803,51733790,서류
a00003803,51756758,""
a00003783,51580080,실무면접
a00003783,51587972,1차면접
a00003783,51627673,서류
a00003784,51747587,면접
a00003784,51731213,2차면접
a00003784,51669645,처우협의
a00003784,51670598,2차면접
a00003784,51689833,2차면접
a00003785,51659166,임원면접
a00003786,51573311,처우협의
a00003786,51746889,실무면접
a00003787,51580884,1차면접
a00003787,51535234,면접
a00003787,51743731,면접
a00003789,51730005,처우협의
a00003790,51552796,2차면접
a00003791,"",""
a00003792,51681599,실무면접
a00003792,51656828,실무면접
a00003794,51640101,처우협의
a00003794,51582438,임원면접
a00003794,51582427,임원면접
a00003794,51735473,서류
a00003794,51765709,서류
a00011608,51691527,처우협의
a00011608,51592372,서류
a00003795,51744887,서류
a00003795,51730016,1차면접
a00003795,51686642,서류
a00003795,51501800,서류
a00003795,51689203,1차면접
a00012352,51630017,2차면접
a00012352,51612660,서류
a00012352,51528706,인적성검사
a00012352,51723724,1차면접
a00003969,51524119,처우협의
a00003827,51752071,1차면접
a00003825,51691723,면접
a00003796,51538880,처우협의
a00003796,51754873,서류
a00003796,51744641,처우협의
a00003796,51619172,1차면접
a00003796,51741622,서류
a00011721,"",""
a00003797,"",""
a00003798,51746117,면접
a00003798,51678427,면접
a00003798,51561814,1차면접
a00003798,51560693,면접
a00003800,51644435,처우협의
a00003800,51735674,2차면접
a00003801,51731100,처우협의
a00003801,51557878,서류
a00003802,51693783,처우협의
a00003802,51587964,1차면접
a00003802,51758556,처우협의
a00003802,51704421,처우협의
a00003805,51734427,서류
a00003805,51710359,서류
a00003805,51581200,처우협의
a00003807,51722245,1차면접
a00004027,51552132,서류
a00004027,51729902,서류
a00003808,"",""
a00003844,51741607,실무면접
a00003845,51561148,면접
a00003845,51755248,처우협의
a00003845,51735511,2차면접
a00003845,51577592,서류
a00003821,51766957,실무면접
a00003821,51645467,2차면접
a00003810,51733790,인적성검사
a00003812,51753320,처우협의
a00003813,51579355,1차면접
a00003813,51767995,실무면접
a00003813,51732694,면접
a00003813,51644642,인적성검사
a00003814,51752050,서류
a00012353,51750865,서류
a00012353,51744641,처우협의
a00003815,51729815,면접
a00003815,51710435,서류
a00003815,51689829,서류
a00003816,51582916,1차면접
a00003816,51746001,1차면접
a00003817,51692441,서류
a00003817,51592915,1차면접
a00003817,51612687,서류
a00003849,51552796,2차면접
a00003849,51691723,면접
a00003849,51757694,1차면접
a00003849,51563859,서류
a00003849,51755763,실무면접
a00003818,"",""
a00003819,51574345,처우협의
a00003820,"",""
a00003822,51680505,2차면접
a00003822,51773252,1차면접
a00003822,51523738,처우협의
a00003822,51744372,코딩테스트
a00003970,51704621,처우협의
a00003970,51670228,서류
a00003970,51744876,처우협의
a00003970,51605952,임원면접
a00003824,51710616,처우협의
a00003824,51689065,면접
a00003824,51745992,실무면접
a00003824,51629406,임원면접
a00003824,51619732,면접
a00004798,51615298,서류
a00003826,51693590,서류
a00003826,51733790,면접
a00003839,51547864,처우협의
a00003839,51721120,1차면접
a00003839,51627829,서류
a00003839,51752071,2차면접
a00003839,51731185,1차면접
a00003912,"",""
a00012354,"",""
a00012355,"",""
a00012859,51592935,1차면접
a00012859,51582268,서류
a00012859,51563854,2차면접
a00012859,51529962,서류
a00003838,"",""
a00004070,51523822,면접
a00003828,51560635,처우협의
a00003828,51592945,서류
a00003829,"",""
a00003831,51535255,서류
a00003831,51689837,1차면접
a00003831,51628304,면접
a00003831,51689844,처우협의
a00003832,"",""
a00003833,"",""
a00012860,51560635,면접
a00012860,51746117,서류
a00012860,51560682,면접
a00012860,51626202,서류
a00012860,51559790,서류
a00003841,"",""
a00003910,51757578,처우협의
a00003910,51560693,처우협의
a00003910,51592945,2차면접
a00003910,51689577,실무면접
a00003910,51558416,실무면접
a00003840,51688734,면접
a00003840,51745784,서류
a00003840,51559340,서류
a00003840,51687038,서류
a00003842,51593385,서류
a00003842,51648606,임원면접
a00003842,51668286,처우협의
a00003842,51691255,서류
a00003834,"",""
a00003835,51582427,임원면접
a00003835,51735487,서류
a00003835,51690919,임원면접
a00004217,"",""
a00003836,51710408,서류
a00003836,51476116,면접
a00003853,51524119,처우협의
a00003853,51746105,면접
a00003853,51560682,처우협의
a00003837,51691790,처우협의
a00003837,51563540,처우협의
a00003918,51562340,서류
a00003918,51691229,1차면접
a00003918,51731200,서류
a00003918,51642892,임원면접
a00003843,51756737,1차면접
a00003843,51670598,1차면접
a00003843,51686292,면접
a00003843,51541511,서류
a00003846,51582438,서류
a00003846,51690919,임원면접
a00003846,51582427,서류
a00003846,51475976,임원면접
a00003846,51735487,면접
a00003848,51746093,2차면접
a00012356,"",""
a00004177,51745784,1차면접
a00004177,51619732,면접
a00003850,51563863,1차면접
a00003850,51579705,서류
a00003850,51629152,1차면접
a00003851,51689222,처우협의
a00003851,51745730,1차면접
a00003873,51745730,코딩테스트
a00003873,51689276,처우협의
a00003893,51582390,처우협의
a00003893,51689187,실무면접
a00003893,51689065,면접
a00003893,51618116,처우협의
a00003893,51529962,처우협의
a00003855,"",""
a00003856,51741622,서류
a00003856,51605952,임원면접
a00012357,"",""
a00003857,51691897,면접
a00003858,51577348,1차면접
a00003858,51692524,처우협의
a00003858,51693203,임원면접
a00003858,51728586,서류
a00003858,51654907,처우협의
a00003859,51745730,처우협의
a00003859,51687038,서류
a00003859,51745784,1차면접
a00003859,51693686,면접
a00003863,51710359,면접
a00003863,51743928,코딩테스트
a00003863,51589122,처우협의
a00003863,51690109,서류
a00003860,51576445,서류
a00003860,51689844,1차면접
a00003860,51719317,면접
a00003870,51538663,처우협의
a00003919,"",""
a00011665,51690919,서류
a00011665,51639819,처우협의
a00011665,51582438,서류
a00011665,51582427,임원면접
a00003861,51691517,서류
a00003861,51592372,서류
a00003861,51562472,서류
a00004111,51549930,면접
a00004111,51581399,서류
a00004111,51768605,처우협의
a00004111,51682876,서류
a00004111,51755850,서류
a00003862,51733269,서류
a00003862,51617781,2차면접
a00003864,51475976,서류
a00003864,51639819,면접
a00003866,51766861,처우협의
a00003866,51691706,면접
a00003866,51691731,처우협의
a00003866,51734474,서류
a00003867,51708120,2차면접
a00003867,51476088,처우협의
a00003868,51628317,면접
a00003868,51757583,서류
a00003892,51626132,1차면접
a00003892,51746578,처우협의
a00003892,51688734,서류
a00003869,51535255,처우협의
a00003869,51757876,서류
a00003871,51689829,처우협의
a00003891,51590800,서류
a00003891,51689269,서류
a00003891,51744641,서류
a00003891,51580884,처우협의
a00003891,51709858,서류
a00003922,51526164,서류
a00003922,51754873,면접
a00003874,51629433,실무면접
a00003875,"",""
a00003878,51548079,서류
a00003880,51744900,처우협의
a00003880,51564184,처우협의
a00003881,51681594,2차면접
a00003881,51774073,2차면접
a00003881,51487733,면접
a00003881,51630589,면접
a00003930,51593549,서류
a00004022,51755248,면접
a00004022,51710359,서류
a00004022,51710408,처우협의
a00004022,51688188,임원면접
a00004022,51734463,서류
a00003883,51704150,코딩테스트
a00003883,51756915,서류
a00003883,51718537,서류
a00003888,51671217,1차면접
a00003888,51592824,서류
a00003888,51670390,실무면접
a00003888,51758560,1차면접
a00003884,51686647,면접
a00003884,51758621,임원면접
a00003884,51710608,처우협의
a00003885,51525260,면접
a00003885,51731138,처우협의
a00003885,51682772,서류
a00003885,51668703,서류
a00003885,51741568,서류
a00003886,51678427,서류
a00003886,51677765,서류
a00003886,51625219,처우협의
a00003886,51529972,2차면접
a00004008,51719317,처우협의
a00004008,51645269,면접
a00004008,51744602,면접
a00004008,51708942,서류
a00004008,51686583,서류
a00003962,51731243,1차면접
a00003962,51706727,서류
a00003962,51729985,처우협의
a00003953,"",""
a00003887,51582268,서류
a00003887,51747616,서류
a00003887,51734427,면접
a00003887,51688188,실무면접
a00003911,"",""
a00003898,"",""
a00003889,51582452,처우협의
a00003889,51539990,서류
a00003894,"",""
a00003895,51705692,서류
a00003896,"",""
a00012358,51689175,임원면접
a00012358,51718537,2차면접
a00012358,51657370,서류
a00012358,51523851,처우협의
a00012358,51528957,서류
a00011609,51592960,서류
a00011609,51581375,서류
a00011609,51629215,2차면접
a00011609,51742259,서류
a00011609,51462215,처우협의
a00003897,51735473,서류
a00003897,51639819,서류
a00003897,51735487,서류
a00003897,51582438,임원면접
a00003897,51582427,임원면접
a00003923,51722761,처우협의
a00003923,51547789,1차면접
a00003923,51523832,서류
a00003899,51689865,면접
a00003900,51559340,처우협의
a00003901,51758621,실무면접
a00003901,51529962,서류
a00003901,51689276,서류
a00003901,51563854,서류
a00003902,51629223,처우협의
a00003902,51692088,서류
a00003903,"",""
a00012359,"",""
a00003904,51729199,1차면접
a00003904,51745663,서류
a00003905,51668314,처우협의
a00003914,51564184,면접
a00003914,51640148,서류
a00004214,51666870,서류
a00004214,51702627,임원면접
a00003906,51625906,서류
a00003909,51558061,처우협의
a00003909,51557878,면접
a00003909,51583565,서류
a00012360,51731902,처우협의
a00012360,51745817,처우협의
a00012361,51689203,서류
a00003913,51773281,서류
a00003913,51720299,처우협의
a00003915,51668305,처우협의
a00003915,51568251,처우협의
a00003915,51665750,실무면접
a00003915,51669533,처우협의
a00003967,51678427,서류
a00003967,51670390,실무면접
a00003967,51718120,코딩테스트
a00003967,51689577,실무면접
a00003926,51758571,면접
a00003926,51719317,면접
a00003926,51628304,서류
a00003926,51669689,서류
a00003926,51557507,서류
a00003916,51704150,서류
a00006277,51644334,면접
a00003917,"",""
a00012362,51689868,면접
a00012362,51691527,처우협의
a00012362,51758587,임원면접
a00012363,51488418,서류
a00003920,51617721,2차면접
a00003920,51689119,면접
a00003920,51582452,서류
a00003920,51758415,서류
a00003941,"",""
a00003921,51757583,임원면접
a00003921,51628317,서류
a00003921,51628944,1차면접
a00003921,51500406,처우협의
a00003921,51602590,서류
a00003925,"",""
a00003927,51680505,처우협의
a00003927,51692564,처우협의
a00003928,51735458,서류
a00003928,51582427,임원면접
a00003928,51639819,면접
a00003928,51690919,서류
a00003929,51710795,면접
a00012364,51501800,실무면접
a00012364,51562819,임원면접
a00012364,51583599,면접
a00012364,51693686,서류
a00003942,51639819,처우협의
a00003942,51582427,임원면접
a00003942,51735458,서류
a00003942,51735473,서류
a00003931,"",""
a00003932,"",""
a00003933,51459381,면접
a00003934,"",""
a00003935,51678427,서류
a00012365,51693674,처우협의
a00012365,51731100,서류
a00012365,51459381,서류
a00012365,51686680,처우협의
a00003936,51746105,면접
a00003936,51559806,1차면접
a00003936,51560652,서류
a00003936,51671202,서류
a00003937,"",""
a00003938,51462303,1차면접
a00003943,51692931,면접
a00003944,51742090,서류
a00003944,51628982,처우협의
a00003945,"",""
a00003946,51589122,실무면접
a00003946,51743928,실무면접
a00003946,51766845,서류
a00012366,51476116,서류
a00012366,51691723,서류
a00012366,51734427,면접
a00012366,51476088,처우협의
a00012366,51688181,서류
a00003947,51582427,임원면접
a00003947,51640101,서류
a00003947,51690919,임원면접
a00003947,51735487,서류
a00011610,"",""
a00003948,51692088,서류
a00003948,51608381,면접
a00003948,51704421,처우협의
a00003948,51741568,면접
a00003948,51654029,면접
a00004475,51693832,서류
a00004475,51624243,서류
a00004475,51746475,처우협의
a00004475,51757114,면접
a00004475,51747587,서류
a00003949,51744876,실무면접
a00003949,51564998,임원면접
a00011611,51624243,코딩테스트
a00011611,51729902,실무면접
a00004035,51706743,임원면접
a00007995,"",""
a00004007,51756584,1차면접
a00004007,51746105,서류
a00004007,51617193,처우협의
a00004007,51689829,서류
a00004007,51729985,서류
a00003950,51755243,서류
a00003950,51667139,2차면접
a00003950,51691723,서류
a00003963,"",""
a00003951,"",""
a00003952,51563540,면접
a00003952,51592372,서류
a00003952,51691527,서류
a00003952,51666870,2차면접
a00003952,51629433,실무면접
a00011618,51680172,서류
a00011618,51718034,면접
a00011618,51658627,처우협의
a00003965,51617069,처우협의
a00003965,51710499,서류
a00003965,51538638,1차면접
a00003965,51603765,면접
a00003961,51645269,처우협의
a00003961,51593178,서류
a00003961,51721482,면접
a00003961,51741575,면접
a00003961,51741491,코딩테스트
a00003964,51592372,처우협의
a00003964,51582452,서류
a00003964,51691517,면접
a00003964,51722245,서류
a00003964,51629433,서류
a00003966,51757578,처우협의
a00003966,51744900,처우협의
a00003966,51671202,서류
a00003966,51704288,면접
a00003955,51686583,처우협의
a00003955,51686592,면접
a00004140,"",""
a00003956,51747616,면접
a00003956,51734463,서류
a00003957,51619732,서류
a00003957,51521047,1차면접
a00003957,51557894,처우협의
a00003957,51550028,실무면접
a00003957,51594127,처우협의
a00012367,"",""
a00003958,"",""
a00003959,51692293,면접
a00003959,51502115,면접
a00003959,51743922,코딩테스트
a00003960,51691706,면접
a00003960,51476088,처우협의
a00003960,51687105,면접
a00004393,51734474,면접
a00004393,51747616,서류
a00004108,51781050,서류
a00004108,51501870,1차면접
a00004108,51747148,임원면접
a00004108,51775088,면접
a00004108,51577188,1차면접
a00003968,51704180,서류
a00003968,51619172,2차면접
a00004006,51706743,임원면접
a00004006,51582268,처우협의
a00004006,51734427,서류
a00003971,51671202,서류
a00003971,51628767,면접
a00003971,51560652,면접
