employee_id,age,education,career,job,skills_explode,skfn_explode
a00007113,27,초대졸(예정),2,웹퍼블리셔,GitHub,21
a00007113,27,초대졸(예정),2,웹퍼블리셔,Visual Studio Code,11
a00007114,51,대졸(예정),20,SW/솔루션,Adobe Target,50
a00007114,51,대졸(예정),20,SW/솔루션,React Native,41
a00007114,51,대졸(예정),20,SW/솔루션,Visual C++,44
a00007114,51,대졸(예정),20,SW/솔루션,MSSQL,45
a00007115,21,대졸(예정),1,DBA,Entity Framework,24
a00007115,21,대졸(예정),1,DBA,MariaDB,19
a00007115,21,대졸(예정),1,DBA,Jira,15
a00007116,46,대졸(예정),15,서버/백엔드 개발자,Amazon Aurora,42
a00007116,46,대졸(예정),15,서버/백엔드 개발자,Git Flow,52
a00007116,46,대졸(예정),15,서버/백엔드 개발자,Grafana,53
a00007117,24,초대졸(예정),0,정보보안 담당자,Bugcrowd,2
a00007117,24,초대졸(예정),0,정보보안 담당자,AWS,2
a00007117,24,초대졸(예정),0,정보보안 담당자,C++,3
a00007117,24,초대졸(예정),0,정보보안 담당자,Network,5
a00007117,24,초대졸(예정),0,정보보안 담당자,Infra,10
a00007118,39,대졸(예정),4,QA 엔지니어,Selenium,30
a00007118,39,대졸(예정),4,QA 엔지니어,iOS,27
a00007118,39,대졸(예정),4,QA 엔지니어,Appium,31
a00007118,39,대졸(예정),4,QA 엔지니어,C++,32
a00007118,39,대졸(예정),4,QA 엔지니어,Linux,33
a00007119,34,대졸(예정),4,DevOps/시스템 엔지니어,Windows Server,28
a00007119,34,대졸(예정),4,DevOps/시스템 엔지니어,Azure Synapse,38
a00007119,34,대졸(예정),4,DevOps/시스템 엔지니어,CloudFlare,40
a00007119,34,대졸(예정),4,DevOps/시스템 엔지니어,Kubernetes,36
a00007119,34,대졸(예정),4,DevOps/시스템 엔지니어,Amazon ElastiCache,26
a00007120,29,대졸(예정),0,빅데이터 엔지니어,HALCON,9
a00007120,29,대졸(예정),0,빅데이터 엔지니어,Grafana,5
a00007120,29,대졸(예정),0,빅데이터 엔지니어,Oracle,4
a00007120,29,대졸(예정),0,빅데이터 엔지니어,vmware,10
a00007120,29,대졸(예정),0,빅데이터 엔지니어,Shell,5
a00007121,46,대졸(예정),14,프론트엔드 개발자,Google BigQuery,46
a00007121,46,대졸(예정),14,프론트엔드 개발자,Nexacro,42
a00007121,46,대졸(예정),14,프론트엔드 개발자,iOS,42
a00007121,46,대졸(예정),14,프론트엔드 개발자,Jotai,50
a00007122,22,대졸(예정),0,DevOps/시스템 엔지니어,Embedded,3
a00007122,22,대졸(예정),0,DevOps/시스템 엔지니어,Pads,9
a00007122,22,대졸(예정),0,DevOps/시스템 엔지니어,Keras,7
a00007122,22,대졸(예정),0,DevOps/시스템 엔지니어,Spring Boot,7
a00007123,50,대졸(예정),2,게임 클라이언트 개발자,Android OS,20
a00007123,50,대졸(예정),2,게임 클라이언트 개발자,Java,11
a00007123,50,대졸(예정),2,게임 클라이언트 개발자,Perforce,18
a00007124,27,석박사(예정),0,프론트엔드 개발자,Nexacro,2
a00007124,27,석박사(예정),0,프론트엔드 개발자,Tailwind CSS,0
a00007124,27,석박사(예정),0,프론트엔드 개발자,Jotai,7
a00007124,27,석박사(예정),0,프론트엔드 개발자,MariaDB,0
a00007124,27,석박사(예정),0,프론트엔드 개발자,Unreal Engine,8
a00007125,26,대졸(예정),1,서버/백엔드 개발자,Datadog,16
a00007125,26,대졸(예정),1,서버/백엔드 개발자,Linear,16
a00007125,26,대졸(예정),1,서버/백엔드 개발자,JUnit,15
a00007125,26,대졸(예정),1,서버/백엔드 개발자,Django REST framework,13
a00007125,26,대졸(예정),1,서버/백엔드 개발자,Elasticsearch,24
a00007126,30,대졸(예정),0,크로스플랫폼 앱개발자,Node.js,3
a00007126,30,대졸(예정),0,크로스플랫폼 앱개발자,Redis,6
a00007126,30,대졸(예정),0,크로스플랫폼 앱개발자,PostgreSQL,6
a00007126,30,대졸(예정),0,크로스플랫폼 앱개발자,jQuery,5
a00007127,38,석박사(예정),3,프론트엔드 개발자,Zeplin,12
a00007127,38,석박사(예정),3,프론트엔드 개발자,DICOM,22
a00007127,38,석박사(예정),3,프론트엔드 개발자,Uniform CSS,13
a00007127,38,석박사(예정),3,프론트엔드 개발자,C++,20
a00007128,47,대졸(예정),19,인공지능/머신러닝,DC/OS,46
a00007128,47,대졸(예정),19,인공지능/머신러닝,FFMPEG,44
a00007128,47,대졸(예정),19,인공지능/머신러닝,Ansible,47
a00007128,47,대졸(예정),19,인공지능/머신러닝,C,52
a00007129,49,고졸미만,17,서버/백엔드 개발자,Travis CI,41
a00007129,49,고졸미만,17,서버/백엔드 개발자,Solidity,44
a00007129,49,고졸미만,17,서버/백엔드 개발자,Coqui TTS,53
a00007129,49,고졸미만,17,서버/백엔드 개발자,Blockchain,46
a00007130,30,고졸(예정),0,웹퍼블리셔,Vercel,1
a00007130,30,고졸(예정),0,웹퍼블리셔,GitHub,7
a00007130,30,고졸(예정),0,웹퍼블리셔,Git,6
a00007130,30,고졸(예정),0,웹퍼블리셔,CSS 3,6
a00007131,29,대졸(예정),3,DevOps/시스템 엔지니어,Docker,13
a00007131,29,대졸(예정),3,DevOps/시스템 엔지니어,OpenStack,23
a00007131,29,대졸(예정),3,DevOps/시스템 엔지니어,Pads,14
a00007131,29,대졸(예정),3,DevOps/시스템 엔지니어,TensorFlow,25
a00007132,23,대졸(예정),0,정보보안 담당자,Infra,10
a00007132,23,대졸(예정),0,정보보안 담당자,L2,9
a00007132,23,대졸(예정),0,정보보안 담당자,SW,10
a00007132,23,대졸(예정),0,정보보안 담당자,Rust,0
a00007160,21,대졸(예정),0,SW/솔루션,jQuery,5
a00007160,21,대졸(예정),0,SW/솔루션,Infra,9
a00007160,21,대졸(예정),0,SW/솔루션,ABAP,8
a00007133,26,대졸(예정),3,서버/백엔드 개발자,K8S,18
a00007133,26,대졸(예정),3,서버/백엔드 개발자,Xcode,16
a00007133,26,대졸(예정),3,서버/백엔드 개발자,OLAP,15
a00007133,26,대졸(예정),3,서버/백엔드 개발자,TypeScript,14
a00007133,26,대졸(예정),3,서버/백엔드 개발자,Backendless,24
a00007134,33,대졸(예정),4,HW/임베디드,Network,36
a00007134,33,대졸(예정),4,HW/임베디드,Java,35
a00007134,33,대졸(예정),4,HW/임베디드,OpenCV,29
a00007134,33,대졸(예정),4,HW/임베디드,Docker,39
a00007135,42,대졸(예정),14,인공지능/머신러닝,Slack,52
a00007135,42,대졸(예정),14,인공지능/머신러닝,TypeScript,49
a00007135,42,대졸(예정),14,인공지능/머신러닝,Django,46
a00007135,42,대졸(예정),14,인공지능/머신러닝,Verilog,52
a00007135,42,대졸(예정),14,인공지능/머신러닝,ELK,48
a00007136,48,대졸(예정),15,웹퍼블리셔,GitHub,47
a00007136,48,대졸(예정),15,웹퍼블리셔,JavaScript,43
a00007136,48,대졸(예정),15,웹퍼블리셔,GUI,53
a00007136,48,대졸(예정),15,웹퍼블리셔,Zeplin,48
a00007137,44,초대졸(예정),11,DBA,NestJS,51
a00007137,44,초대졸(예정),11,DBA,Etl,51
a00007137,44,초대졸(예정),11,DBA,Amazon RDS,47
a00007137,44,초대졸(예정),11,DBA,PostgreSQL,55
a00007137,44,초대졸(예정),11,DBA,AWS,45
a00007138,46,대졸(예정),19,게임 클라이언트 개발자,Mfc,45
a00007138,46,대졸(예정),19,게임 클라이언트 개발자,C#,41
a00007138,46,대졸(예정),19,게임 클라이언트 개발자,React,55
a00007139,29,대졸(예정),0,정보보안 담당자,FW,6
a00007139,29,대졸(예정),0,정보보안 담당자,L2,1
a00007139,29,대졸(예정),0,정보보안 담당자,Cisco,2
a00007139,29,대졸(예정),0,정보보안 담당자,AWS,10
a00007140,21,대졸(예정),0,SW/솔루션,MQTT,6
a00007140,21,대졸(예정),0,SW/솔루션,ERP,1
a00007140,21,대졸(예정),0,SW/솔루션,Mfc,6
a00007140,21,대졸(예정),0,SW/솔루션,Embedded Linux,7
a00007140,21,대졸(예정),0,SW/솔루션,Node.js,8
a00007141,50,고졸(예정),17,정보보안 담당자,Firewall,42
a00007141,50,고졸(예정),17,정보보안 담당자,Java,50
a00007141,50,고졸(예정),17,정보보안 담당자,Azure Security Center,54
a00007141,50,고졸(예정),17,정보보안 담당자,Azure DevOps,44
a00007142,30,초대졸(예정),0,서버/백엔드 개발자,Spring MVC,9
a00007142,30,초대졸(예정),0,서버/백엔드 개발자,React Canvas,7
a00007142,30,초대졸(예정),0,서버/백엔드 개발자,Ruby,5
a00007142,30,초대졸(예정),0,서버/백엔드 개발자,Appium,10
a00007142,30,초대졸(예정),0,서버/백엔드 개발자,Redis,9
a00007143,35,대졸(예정),5,프론트엔드 개발자,Python,27
a00007143,35,대졸(예정),5,프론트엔드 개발자,Docker,26
a00007143,35,대졸(예정),5,프론트엔드 개발자,three.js,38
a00007144,35,대졸(예정),3,DBA,Mantis,25
a00007144,35,대졸(예정),3,DBA,Entity Framework,16
a00007144,35,대졸(예정),3,DBA,PHP,16
a00007144,35,대졸(예정),3,DBA,Redis,20
a00007145,36,석박사(예정),8,정보보안 담당자,AWS,45
a00007145,36,석박사(예정),8,정보보안 담당자,C#,48
a00007145,36,석박사(예정),8,정보보안 담당자,Network,49
a00007145,36,석박사(예정),8,정보보안 담당자,L4,43
a00007145,36,석박사(예정),8,정보보안 담당자,SonarQube,54
a00007146,26,대졸(예정),2,DevOps/시스템 엔지니어,Amazon EC2,20
a00007146,26,대졸(예정),2,DevOps/시스템 엔지니어,Qt,19
a00007146,26,대졸(예정),2,DevOps/시스템 엔지니어,Spring Framework,21
a00007146,26,대졸(예정),2,DevOps/시스템 엔지니어,ERP,20
a00007147,29,대졸(예정),1,iOS 개발자,Vue.js,16
a00007147,29,대졸(예정),1,iOS 개발자,Android Studio,17
a00007147,29,대졸(예정),1,iOS 개발자,Windows,20
a00007147,29,대졸(예정),1,iOS 개발자,Socket.IO,25
a00007148,43,대졸(예정),9,프론트엔드 개발자,React Query,55
a00007148,43,대졸(예정),9,프론트엔드 개발자,Dashboards by Keen IO,47
a00007148,43,대졸(예정),9,프론트엔드 개발자,TailwindCSS,44
a00007345,30,고졸(예정),2,서버/백엔드 개발자,Mybatis,12
a00007345,30,고졸(예정),2,서버/백엔드 개발자,ELK,19
a00007345,30,고졸(예정),2,서버/백엔드 개발자,.NET,15
a00007291,27,대졸(예정),3,서버/백엔드 개발자,.NET,17
a00007291,27,대졸(예정),3,서버/백엔드 개발자,JSP,19
a00007291,27,대졸(예정),3,서버/백엔드 개발자,Uniform CSS,16
a00007149,49,초대졸(예정),20,DevOps/시스템 엔지니어,Git,46
a00007149,49,초대졸(예정),20,DevOps/시스템 엔지니어,Ruby,46
a00007149,49,초대졸(예정),20,DevOps/시스템 엔지니어,Perl,48
a00007150,27,대졸(예정),0,빅데이터 엔지니어,PyTorch,6
a00007150,27,대졸(예정),0,빅데이터 엔지니어,K8S,6
a00007150,27,대졸(예정),0,빅데이터 엔지니어,Spring Framework,2
a00007150,27,대졸(예정),0,빅데이터 엔지니어,ROS,5
a00007150,27,대졸(예정),0,빅데이터 엔지니어,jQuery,0
a00007151,30,대졸(예정),0,크로스플랫폼 앱개발자,CSS 3,1
a00007151,30,대졸(예정),0,크로스플랫폼 앱개발자,Linux,4
a00007151,30,대졸(예정),0,크로스플랫폼 앱개발자,Flask,1
a00007151,30,대졸(예정),0,크로스플랫폼 앱개발자,AWS,4
a00007152,21,대졸(예정),0,iOS 개발자,C++,17
a00007152,21,대졸(예정),0,iOS 개발자,Xcode,19
a00007152,21,대졸(예정),0,iOS 개발자,macOS,13
a00007152,21,대졸(예정),0,iOS 개발자,Jira,0
a00007153,21,대졸(예정),0,정보보안 담당자,CPPG,5
a00007153,21,대졸(예정),0,정보보안 담당자,FastAPI,9
a00007153,21,대졸(예정),0,정보보안 담당자,vmware,6
a00007154,29,고졸(예정),0,DBA,Docker,2
a00007154,29,고졸(예정),0,DBA,Linux,9
a00007154,29,고졸(예정),0,DBA,GitHub,1
a00007155,27,대졸(예정),0,빅데이터 엔지니어,HTML5,3
a00007155,27,대졸(예정),0,빅데이터 엔지니어,BigData,4
a00007155,27,대졸(예정),0,빅데이터 엔지니어,Confluence,10
a00007155,27,대졸(예정),0,빅데이터 엔지니어,Kubeflow,0
a00007156,28,대졸(예정),4,프론트엔드 개발자,Microsoft Teams,33
a00007156,28,대졸(예정),4,프론트엔드 개발자,ApexCharts,36
a00007156,28,대졸(예정),4,프론트엔드 개발자,WebSocket,39
a00007156,28,대졸(예정),4,프론트엔드 개발자,Remix,36
a00007157,32,초대졸(예정),8,DevOps/시스템 엔지니어,Elasticsearch,61
a00007157,32,초대졸(예정),8,DevOps/시스템 엔지니어,Eclipse,52
a00007157,32,초대졸(예정),8,DevOps/시스템 엔지니어,Kubeflow,73
a00007157,32,초대졸(예정),8,DevOps/시스템 엔지니어,vmware,45
a00007157,32,초대졸(예정),8,DevOps/시스템 엔지니어,L2,45
a00007158,49,초대졸(예정),20,QA 엔지니어,React,55
a00007158,49,초대졸(예정),20,QA 엔지니어,SW,45
a00007158,49,초대졸(예정),20,QA 엔지니어,Linux,54
a00007159,21,대졸(예정),0,DevOps/시스템 엔지니어,Neo4j,6
a00007159,21,대졸(예정),0,DevOps/시스템 엔지니어,Helm,9
a00007159,21,대졸(예정),0,DevOps/시스템 엔지니어,AWS CloudFormation,9
a00007159,21,대졸(예정),0,DevOps/시스템 엔지니어,DeepLearning,1
a00007161,24,대졸(예정),0,서버/백엔드 개발자,GraphQL,8
a00007161,24,대졸(예정),0,서버/백엔드 개발자,MongoDB,0
a00007161,24,대졸(예정),0,서버/백엔드 개발자,RPA,3
a00007161,24,대졸(예정),0,서버/백엔드 개발자,InfluxDB,8
a00007161,24,대졸(예정),0,서버/백엔드 개발자,Nexacro,2
a00007162,40,대졸(예정),14,서버/백엔드 개발자,FastAPI,51
a00007162,40,대졸(예정),14,서버/백엔드 개발자,Envoy,53
a00007162,40,대졸(예정),14,서버/백엔드 개발자,ES6,42
a00007163,29,석박사(예정),1,DBA,Jira,24
a00007163,29,석박사(예정),1,DBA,Linux,19
a00007163,29,석박사(예정),1,DBA,MySQL,16
a00007163,29,석박사(예정),1,DBA,RDB,16
a00007164,34,대졸(예정),2,SW/솔루션,WPF,15
a00007164,34,대졸(예정),2,SW/솔루션,Switch,15
a00007164,34,대졸(예정),2,SW/솔루션,Google Docs,15
a00007164,34,대졸(예정),2,SW/솔루션,AIOHTTP,17
a00007164,34,대졸(예정),2,SW/솔루션,PHP,18
a00007165,30,대졸(예정),3,블록체인,HALCON,13
a00007165,30,대졸(예정),3,블록체인,PCB,24
a00007165,30,대졸(예정),3,블록체인,Windows,24
a00007166,22,대졸(예정),0,DBA,Amazon RDS,5
a00007166,22,대졸(예정),0,DBA,C,0
a00007166,22,대졸(예정),0,DBA,Linux,9
a00007166,22,대졸(예정),0,DBA,Python,5
a00007167,31,대졸(예정),10,정보보안 담당자,ELK,53
a00007167,31,대졸(예정),10,정보보안 담당자,Node.js,55
a00007167,31,대졸(예정),10,정보보안 담당자,Hack,46
a00007167,31,대졸(예정),10,정보보안 담당자,Docker,42
a00007167,31,대졸(예정),10,정보보안 담당자,PowerShell,53
a00007168,32,대졸(예정),4,안드로이드 개발자,JavaScript,33
a00007168,32,대졸(예정),4,안드로이드 개발자,Webpack,38
a00007168,32,대졸(예정),4,안드로이드 개발자,Flow,37
a00007168,32,대졸(예정),4,안드로이드 개발자,Figma,35
a00007169,26,고졸(예정),2,프론트엔드 개발자,React Native,19
a00007169,26,고졸(예정),2,프론트엔드 개발자,Unreal Engine,22
a00007169,26,고졸(예정),2,프론트엔드 개발자,React,15
a00007169,26,고졸(예정),2,프론트엔드 개발자,SCSS,14
a00007170,28,대졸(예정),5,정보보안 담당자,Insight,34
a00007170,28,대졸(예정),5,정보보안 담당자,DB,33
a00007170,28,대졸(예정),5,정보보안 담당자,IPS,33
a00007170,28,대졸(예정),5,정보보안 담당자,Containerum,36
a00007170,28,대졸(예정),5,정보보안 담당자,SecureCRT,29
a00007171,27,고졸(예정),4,크로스플랫폼 앱개발자,AWS,39
a00007171,27,고졸(예정),4,크로스플랫폼 앱개발자,Python,28
a00007171,27,고졸(예정),4,크로스플랫폼 앱개발자,Firebase,29
a00007171,27,고졸(예정),4,크로스플랫폼 앱개발자,React Query,40
a00007172,49,고졸(예정),5,프론트엔드 개발자,Vite,31
a00007172,49,고졸(예정),5,프론트엔드 개발자,iOS,33
a00007172,49,고졸(예정),5,프론트엔드 개발자,C#,32
a00007173,23,고졸(예정),0,빅데이터 엔지니어,gRPC,5
a00007173,23,고졸(예정),0,빅데이터 엔지니어,OpenGL,6
a00007173,23,고졸(예정),0,빅데이터 엔지니어,TCP/IP,1
a00007173,23,고졸(예정),0,빅데이터 엔지니어,React Native,8
a00007173,23,고졸(예정),0,빅데이터 엔지니어,MSSQL,6
a00007174,44,대졸(예정),2,정보보안 담당자,FastAPI,23
a00007174,44,대졸(예정),2,정보보안 담당자,CISSP,14
a00007174,44,대졸(예정),2,정보보안 담당자,JavaScript,24
a00007174,44,대졸(예정),2,정보보안 담당자,Python,15
a00007174,44,대졸(예정),2,정보보안 담당자,Splunk,16
a00007285,22,고졸(예정),0,HW/임베디드,MATLAB,7
a00007285,22,고졸(예정),0,HW/임베디드,Network,7
a00007285,22,고졸(예정),0,HW/임베디드,Fusion 360,8
a00007175,23,고졸(예정),0,서버/백엔드 개발자,AWS CloudFormation,10
a00007175,23,고졸(예정),0,서버/백엔드 개발자,Kubeflow,8
a00007175,23,고졸(예정),0,서버/백엔드 개발자,MySQL,1
a00007175,23,고졸(예정),0,서버/백엔드 개발자,RDB,4
a00007175,23,고졸(예정),0,서버/백엔드 개발자,C#,0
a00007176,28,대졸(예정),5,DevOps/시스템 엔지니어,MySQL,32
a00007176,28,대졸(예정),5,DevOps/시스템 엔지니어,ERP,29
a00007176,28,대졸(예정),5,DevOps/시스템 엔지니어,AI/인공지능,32
a00007176,28,대졸(예정),5,DevOps/시스템 엔지니어,C,37
a00007176,28,대졸(예정),5,DevOps/시스템 엔지니어,AWS CodeCommit,26
a00007177,36,초대졸(예정),5,서버/백엔드 개발자,Amazon SQS,37
a00007177,36,초대졸(예정),5,서버/백엔드 개발자,Figma,26
a00007177,36,초대졸(예정),5,서버/백엔드 개발자,JSON,32
a00007177,36,초대졸(예정),5,서버/백엔드 개발자,MongoDB,26
a00007178,26,고졸(예정),3,DBA,Linux,23
a00007178,26,고졸(예정),3,DBA,MSSQL,23
a00007178,26,고졸(예정),3,DBA,AZURE,18
a00007179,30,초대졸(예정),1,서버/백엔드 개발자,Bitbucket Pipelines,12
a00007179,30,초대졸(예정),1,서버/백엔드 개발자,SW,13
a00007179,30,초대졸(예정),1,서버/백엔드 개발자,ELK,19
a00007179,30,초대졸(예정),1,서버/백엔드 개발자,Figma,16
a00007179,30,초대졸(예정),1,서버/백엔드 개발자,LDAP,19
a00007180,27,대졸(예정),2,안드로이드 개발자,Dagger Hilt,14
a00007180,27,대졸(예정),2,안드로이드 개발자,Node.js,25
a00007180,27,대졸(예정),2,안드로이드 개발자,C,21
a00007181,29,대졸(예정),0,iOS 개발자,React Native,1
a00007181,29,대졸(예정),0,iOS 개발자,WebSocket,8
a00007181,29,대졸(예정),0,iOS 개발자,Azure DevOps,7
a00007182,35,초대졸(예정),7,프론트엔드 개발자,Network,48
a00007182,35,초대졸(예정),7,프론트엔드 개발자,NoSql,42
a00007182,35,초대졸(예정),7,프론트엔드 개발자,Jotai,43
